model,dataset,method,tau,precision,coverage,n_accepted
minilm-l12,trec-dl-2019,iso,0.15000000000000002,0.3926191696565864,0.8460537727666956,1951
minilm-l12,trec-dl-2019,iso,0.16,0.39461418953909894,0.8373807458803122,1931
minilm-l12,trec-dl-2019,iso,0.17,0.39461418953909894,0.8373807458803122,1931
minilm-l12,trec-dl-2019,iso,0.18000000000000002,0.40750816104461374,0.7970511708586296,1838
minilm-l12,trec-dl-2019,iso,0.19,0.4189342403628118,0.7649609713790113,1764
minilm-l12,trec-dl-2019,iso,0.2,0.4928343949044586,0.5446660884648742,1256
minilm-l12,trec-dl-2019,iso,0.21000000000000002,0.4928343949044586,0.5446660884648742,1256
minilm-l12,trec-dl-2019,iso,0.22,0.4928343949044586,0.5446660884648742,1256
minilm-l12,trec-dl-2019,iso,0.23,0.4928343949044586,0.5446660884648742,1256
minilm-l12,trec-dl-2019,iso,0.24000000000000002,0.5054484492875104,0.5173460537727667,1193
minilm-l12,trec-dl-2019,iso,0.25,0.5058724832214765,0.5169124024284475,1192
minilm-l12,trec-dl-2019,iso,0.26,0.5058724832214765,0.5169124024284475,1192
minilm-l12,trec-dl-2019,iso,0.27,0.5058724832214765,0.5169124024284475,1192
minilm-l12,trec-dl-2019,iso,0.28,0.5473908413205538,0.4071986123156982,939
minilm-l12,trec-dl-2019,iso,0.29000000000000004,0.5473908413205538,0.4071986123156982,939
minilm-l12,trec-dl-2019,iso,0.3,0.5473908413205538,0.4071986123156982,939
minilm-l12,trec-dl-2019,iso,0.31,0.5473908413205538,0.4071986123156982,939
minilm-l12,trec-dl-2019,iso,0.32,0.5479744136460555,0.406764960971379,938
minilm-l12,trec-dl-2019,iso,0.33,0.5594002306805075,0.37597571552471815,867
minilm-l12,trec-dl-2019,iso,0.34,0.5594002306805075,0.37597571552471815,867
minilm-l12,trec-dl-2019,iso,0.35000000000000003,0.5956284153005464,0.31743278404163056,732
minilm-l12,trec-dl-2019,iso,0.36000000000000004,0.5956284153005464,0.31743278404163056,732
minilm-l12,trec-dl-2019,iso,0.37,0.5956284153005464,0.31743278404163056,732
minilm-l12,trec-dl-2019,iso,0.38,0.5956284153005464,0.31743278404163056,732
minilm-l12,trec-dl-2019,iso,0.39,0.5956284153005464,0.31743278404163056,732
minilm-l12,trec-dl-2019,iso,0.4,0.5956284153005464,0.31743278404163056,732
minilm-l12,trec-dl-2019,iso,0.41000000000000003,0.6485148514851485,0.26279271465741544,606
minilm-l12,trec-dl-2019,iso,0.42000000000000004,0.6485148514851485,0.26279271465741544,606
minilm-l12,trec-dl-2019,iso,0.43,0.6479338842975206,0.2623590633130963,605
minilm-l12,trec-dl-2019,iso,0.44,0.6660682226211849,0.24154379878577623,557
minilm-l12,trec-dl-2019,iso,0.45,0.6672661870503597,0.24111014744145706,556
minilm-l12,trec-dl-2019,iso,0.46,0.6672661870503597,0.24111014744145706,556
minilm-l12,trec-dl-2019,iso,0.47000000000000003,0.6666666666666666,0.2406764960971379,555
minilm-l12,trec-dl-2019,iso,0.48000000000000004,0.6666666666666666,0.2406764960971379,555
minilm-l12,trec-dl-2019,iso,0.49,0.6678700361010831,0.24024284475281873,554
minilm-l12,trec-dl-2019,iso,0.5,0.6672694394213382,0.23980919340849957,553
minilm-l12,trec-dl-2019,iso,0.51,0.6959183673469388,0.212489158716392,490
minilm-l12,trec-dl-2019,iso,0.52,0.6959183673469388,0.212489158716392,490
minilm-l12,trec-dl-2019,iso,0.53,0.7014613778705637,0.20771899392888118,479
minilm-l12,trec-dl-2019,iso,0.54,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.55,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.56,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.5700000000000001,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.5800000000000001,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.59,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.6,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.61,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.62,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.63,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.64,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.65,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.66,0.743142144638404,0.17389418907198612,401
minilm-l12,trec-dl-2019,iso,0.67,0.7821428571428571,0.12142237640936687,280
minilm-l12,trec-dl-2019,iso,0.68,0.7849462365591398,0.1209887250650477,279
minilm-l12,trec-dl-2019,iso,0.6900000000000001,0.7849462365591398,0.1209887250650477,279
minilm-l12,trec-dl-2019,iso,0.7000000000000001,0.7841726618705036,0.12055507372072853,278
minilm-l12,trec-dl-2019,iso,0.7100000000000001,0.7841726618705036,0.12055507372072853,278
minilm-l12,trec-dl-2019,iso,0.72,0.7841726618705036,0.12055507372072853,278
minilm-l12,trec-dl-2019,iso,0.73,0.7841726618705036,0.12055507372072853,278
minilm-l12,trec-dl-2019,iso,0.74,0.7841726618705036,0.12055507372072853,278
minilm-l12,trec-dl-2019,iso,0.75,0.7841726618705036,0.12055507372072853,278
minilm-l12,trec-dl-2019,iso,0.76,0.782608695652174,0.1196877710320902,276
minilm-l12,trec-dl-2019,iso,0.77,0.782608695652174,0.1196877710320902,276
minilm-l12,trec-dl-2019,iso,0.78,0.782608695652174,0.1196877710320902,276
minilm-l12,trec-dl-2019,iso,0.79,0.782608695652174,0.1196877710320902,276
minilm-l12,trec-dl-2019,iso,0.8,0.782608695652174,0.1196877710320902,276
minilm-l12,trec-dl-2019,iso,0.81,0.782608695652174,0.1196877710320902,276
minilm-l12,trec-dl-2019,iso,0.8200000000000001,0.7851239669421488,0.05247181266261925,121
minilm-l12,trec-dl-2019,iso,0.8300000000000001,0.7851239669421488,0.05247181266261925,121
minilm-l12,trec-dl-2019,iso,0.8400000000000001,,0.0004336513443191674,1
minilm-l12,trec-dl-2019,iso,0.85,,0.0004336513443191674,1
minilm-l12,trec-dl-2019,iso,0.86,,0.0004336513443191674,1
minilm-l12,trec-dl-2019,iso,0.87,,0.0004336513443191674,1
minilm-l12,trec-dl-2019,iso,0.88,,0.0004336513443191674,1
minilm-l12,trec-dl-2019,iso,0.89,,0.0004336513443191674,1
minilm-l12,trec-dl-2019,iso,0.9,,0.0004336513443191674,1
minilm-l12,trec-dl-2019,iso,0.91,,0.0004336513443191674,1
minilm-l12,trec-dl-2019,iso,0.92,,0.0,0
minilm-l12,trec-dl-2019,iso,0.93,,0.0,0
minilm-l12,trec-dl-2019,iso,0.9400000000000001,,0.0,0
minilm-l12,trec-dl-2019,iso,0.9500000000000001,,0.0,0
minilm-l12,trec-dl-2019,iso,0.9600000000000001,,0.0,0
minilm-l12,trec-dl-2019,iso,0.97,,0.0,0
minilm-l12,trec-dl-2019,iso,0.98,,0.0,0
minilm-l12,trec-dl-2019,iso,0.99,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.01,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.02,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.03,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.04,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.05,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.060000000000000005,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.06999999999999999,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.08,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.09,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.09999999999999999,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.11,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.12,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.13,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.14,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.15000000000000002,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.16,0.34952298352124894,1.0,2306
minilm-l12,trec-dl-2019,temp_lodo,0.17,0.350587211831231,0.9969644405897659,2299
minilm-l12,trec-dl-2019,temp_lodo,0.18000000000000002,0.3533801580333626,0.9878577623590633,2278
minilm-l12,trec-dl-2019,temp_lodo,0.19,0.3552106430155211,0.9778837814397224,2255
minilm-l12,trec-dl-2019,temp_lodo,0.2,0.3566964285714286,0.971379011274935,2240
minilm-l12,trec-dl-2019,temp_lodo,0.21000000000000002,0.35804132973944297,0.9653078924544666,2226
minilm-l12,trec-dl-2019,temp_lodo,0.22,0.3580135440180587,0.9605377276669558,2215
minilm-l12,trec-dl-2019,temp_lodo,0.23,0.3598364379827351,0.9544666088464874,2201
minilm-l12,trec-dl-2019,temp_lodo,0.24000000000000002,0.36093321134492223,0.9479618386816999,2186
minilm-l12,trec-dl-2019,temp_lodo,0.25,0.36426592797783935,0.9392888117953165,2166
minilm-l12,trec-dl-2019,temp_lodo,0.26,0.3662628145386766,0.9306157849089333,2146
minilm-l12,trec-dl-2019,temp_lodo,0.27,0.3687177078440582,0.9232437120555074,2129
minilm-l12,trec-dl-2019,temp_lodo,0.28,0.37038789025543994,0.9167389418907199,2114
minilm-l12,trec-dl-2019,temp_lodo,0.29000000000000004,0.3720152817574021,0.9080659150043365,2094
minilm-l12,trec-dl-2019,temp_lodo,0.3,0.37475915221579964,0.9002601908065915,2076
minilm-l12,trec-dl-2019,temp_lodo,0.31,0.3784046692607004,0.8915871639202082,2056
minilm-l12,trec-dl-2019,temp_lodo,0.32,0.3823384311790824,0.8790112749349523,2027
minilm-l12,trec-dl-2019,temp_lodo,0.33,0.386352232814852,0.8642671292281006,1993
minilm-l12,trec-dl-2019,temp_lodo,0.34,0.39033078880407124,0.8521248915871639,1965
minilm-l12,trec-dl-2019,temp_lodo,0.35000000000000003,0.39372104992279977,0.8425845620121423,1943
minilm-l12,trec-dl-2019,temp_lodo,0.36000000000000004,0.3965607087024492,0.8321769297484822,1919
minilm-l12,trec-dl-2019,temp_lodo,0.37,0.40170031880977686,0.8161318300086731,1882
minilm-l12,trec-dl-2019,temp_lodo,0.38,0.40616549486208764,0.8018213356461406,1849
minilm-l12,trec-dl-2019,temp_lodo,0.39,0.4088427947598253,0.7944492627927147,1832
minilm-l12,trec-dl-2019,temp_lodo,0.4,0.4125138427464009,0.7831743278404163,1806
minilm-l12,trec-dl-2019,temp_lodo,0.41000000000000003,0.4181204276871131,0.7705984388551604,1777
minilm-l12,trec-dl-2019,temp_lodo,0.42000000000000004,0.41839080459770117,0.7545533391153513,1740
minilm-l12,trec-dl-2019,temp_lodo,0.43,0.4206209724663152,0.7402428447528188,1707
minilm-l12,trec-dl-2019,temp_lodo,0.44,0.4263379434756464,0.7211621856027753,1663
minilm-l12,trec-dl-2019,temp_lodo,0.45,0.42874692874692877,0.7059843885516045,1628
minilm-l12,trec-dl-2019,temp_lodo,0.46,0.43492063492063493,0.6830008673026886,1575
minilm-l12,trec-dl-2019,temp_lodo,0.47000000000000003,0.44002607561929596,0.6652211621856028,1534
minilm-l12,trec-dl-2019,temp_lodo,0.48000000000000004,0.44496330887258173,0.650043365134432,1499
minilm-l12,trec-dl-2019,temp_lodo,0.49,0.45229924502402197,0.6318300086730269,1457
minilm-l12,trec-dl-2019,temp_lodo,0.5,0.46279234585400425,0.6118820468343452,1411
minilm-l12,trec-dl-2019,temp_lodo,0.51,0.473568281938326,0.590633130962706,1362
minilm-l12,trec-dl-2019,temp_lodo,0.52,0.4829416224412434,0.5719861231569818,1319
minilm-l12,trec-dl-2019,temp_lodo,0.53,0.48829953198127923,0.5559410234171726,1282
minilm-l12,trec-dl-2019,temp_lodo,0.54,0.49838969404186795,0.5385949696444059,1242
minilm-l12,trec-dl-2019,temp_lodo,0.55,0.5050167224080268,0.5186470078057241,1196
minilm-l12,trec-dl-2019,temp_lodo,0.56,0.5108601216333623,0.4991326973113617,1151
minilm-l12,trec-dl-2019,temp_lodo,0.5700000000000001,0.519090909090909,0.4770164787510841,1100
minilm-l12,trec-dl-2019,temp_lodo,0.5800000000000001,0.5232668566001899,0.45663486556808325,1053
minilm-l12,trec-dl-2019,temp_lodo,0.59,0.5333333333333333,0.4358196010407632,1005
minilm-l12,trec-dl-2019,temp_lodo,0.6,0.5421436004162331,0.41673894189071986,961
minilm-l12,trec-dl-2019,temp_lodo,0.61,0.5522552255225522,0.39418907198612313,909
minilm-l12,trec-dl-2019,temp_lodo,0.62,0.5627906976744186,0.37294015611448394,860
minilm-l12,trec-dl-2019,temp_lodo,0.63,0.5778331257783312,0.3482220294882914,803
minilm-l12,trec-dl-2019,temp_lodo,0.64,0.5873015873015873,0.32784041630529054,756
minilm-l12,trec-dl-2019,temp_lodo,0.65,0.6034236804564908,0.3039895923677363,701
minilm-l12,trec-dl-2019,temp_lodo,0.66,0.6202723146747352,0.28664353859496966,661
minilm-l12,trec-dl-2019,temp_lodo,0.67,0.6443719412724307,0.2658282740676496,613
minilm-l12,trec-dl-2019,temp_lodo,0.68,0.6572934973637962,0.24674761491760624,569
minilm-l12,trec-dl-2019,temp_lodo,0.6900000000000001,0.683495145631068,0.22333044232437121,515
minilm-l12,trec-dl-2019,temp_lodo,0.7000000000000001,0.7019027484143763,0.20511708586296618,473
minilm-l12,trec-dl-2019,temp_lodo,0.7100000000000001,0.7323943661971831,0.18473547267996532,426
minilm-l12,trec-dl-2019,temp_lodo,0.72,0.760752688172043,0.16131830008673026,372
minilm-l12,trec-dl-2019,temp_lodo,0.73,0.7692307692307693,0.1409366869037294,325
minilm-l12,trec-dl-2019,temp_lodo,0.74,0.7818181818181819,0.11925411968777103,275
minilm-l12,trec-dl-2019,temp_lodo,0.75,0.8135593220338984,0.1023417172593235,236
minilm-l12,trec-dl-2019,temp_lodo,0.76,0.8206521739130435,0.0797918473547268,184
minilm-l12,trec-dl-2019,temp_lodo,0.77,0.7906976744186046,0.055941023417172595,129
minilm-l12,trec-dl-2019,temp_lodo,0.78,0.8,0.0411968777103209,95
minilm-l12,trec-dl-2019,temp_lodo,0.79,0.7580645161290323,0.026886383347788378,62
minilm-l12,trec-dl-2019,temp_lodo,0.8,0.7222222222222222,0.015611448395490026,36
minilm-l12,trec-dl-2019,temp_lodo,0.81,,0.005203816131830009,12
minilm-l12,trec-dl-2019,temp_lodo,0.8200000000000001,,0.0004336513443191674,1
minilm-l12,trec-dl-2019,temp_lodo,0.8300000000000001,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.8400000000000001,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.85,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.86,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.87,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.88,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.89,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.9,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.91,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.92,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.93,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.9400000000000001,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.9500000000000001,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.9600000000000001,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.97,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.98,,0.0,0
minilm-l12,trec-dl-2019,temp_lodo,0.99,,0.0,0
minilm-l12,trec-dl-2020,raw,0.01,0.2021231422505308,0.8283503341540626,2355
minilm-l12,trec-dl-2020,raw,0.02,0.208955223880597,0.8012662680267323,2278
minilm-l12,trec-dl-2020,raw,0.03,0.21345291479820627,0.784382694336968,2230
minilm-l12,trec-dl-2020,raw,0.04,0.2164009111617312,0.7720717551881815,2195
minilm-l12,trec-dl-2020,raw,0.05,0.21873557914167052,0.7622230038691523,2167
minilm-l12,trec-dl-2020,raw,0.060000000000000005,0.22201405152224823,0.7509672880759761,2135
minilm-l12,trec-dl-2020,raw,0.06999999999999999,0.22448979591836735,0.7411185367569468,2107
minilm-l12,trec-dl-2020,raw,0.08,0.22653256704980843,0.7344354555047485,2088
minilm-l12,trec-dl-2020,raw,0.09,0.22916666666666666,0.7259936686598664,2064
minilm-l12,trec-dl-2020,raw,0.09999999999999999,0.22971652003910067,0.7196623285262047,2046
minilm-l12,trec-dl-2020,raw,0.11,0.23164120256283885,0.7136827295110798,2029
minilm-l12,trec-dl-2020,raw,0.12,0.23298559364133134,0.7080548716144918,2013
minilm-l12,trec-dl-2020,raw,0.13,0.2335,0.7034822370735139,2000
minilm-l12,trec-dl-2020,raw,0.14,0.23550176500252143,0.6975026380583891,1983
minilm-l12,trec-dl-2020,raw,0.15000000000000002,0.23729674796747968,0.6922265212803377,1968
minilm-l12,trec-dl-2020,raw,0.16,0.2379979570990807,0.6887091100949702,1958
minilm-l12,trec-dl-2020,raw,0.17,0.23870636550308008,0.6851916989096025,1948
minilm-l12,trec-dl-2020,raw,0.18000000000000002,0.2405587170201759,0.6799155821315512,1933
minilm-l12,trec-dl-2020,raw,0.19,0.24193548387096775,0.6760464298276468,1922
minilm-l12,trec-dl-2020,raw,0.2,0.2424400417101147,0.6746394653534998,1918
minilm-l12,trec-dl-2020,raw,0.21000000000000002,0.24293193717277486,0.6718255364052058,1910
minilm-l12,trec-dl-2020,raw,0.22,0.24395373291272346,0.6690116074569117,1902
minilm-l12,trec-dl-2020,raw,0.23,0.2452431289640592,0.6654941962715442,1892
minilm-l12,trec-dl-2020,raw,0.24000000000000002,0.24615384615384617,0.6630320084417869,1885
minilm-l12,trec-dl-2020,raw,0.25,0.24680851063829787,0.661273302849103,1880
minilm-l12,trec-dl-2020,raw,0.26,0.24773091297383876,0.6588111150193457,1873
minilm-l12,trec-dl-2020,raw,0.27,0.2487935656836461,0.6559971860710517,1865
minilm-l12,trec-dl-2020,raw,0.28,0.2501347708894879,0.6524797748856841,1855
minilm-l12,trec-dl-2020,raw,0.29000000000000004,0.2508108108108108,0.6507210692930003,1850
minilm-l12,trec-dl-2020,raw,0.3,0.25203693644758285,0.6475553992261696,1841
minilm-l12,trec-dl-2020,raw,0.31,0.2534134352812671,0.6440379880408019,1831
minilm-l12,trec-dl-2020,raw,0.32,0.2542559033498078,0.6405205768554344,1821
minilm-l12,trec-dl-2020,raw,0.33,0.25510767531750417,0.6370031656700669,1811
minilm-l12,trec-dl-2020,raw,0.34,0.25609756097560976,0.6345409778403095,1804
minilm-l12,trec-dl-2020,raw,0.35000000000000003,0.25652415324819544,0.6334857544846992,1801
minilm-l12,trec-dl-2020,raw,0.36000000000000004,0.2582448295136948,0.6292648610622582,1789
minilm-l12,trec-dl-2020,raw,0.37,0.25813692480359146,0.6268026732325008,1782
minilm-l12,trec-dl-2020,raw,0.38,0.25900900900900903,0.6246922265212803,1776
minilm-l12,trec-dl-2020,raw,0.39,0.26005665722379606,0.620823074217376,1765
minilm-l12,trec-dl-2020,raw,0.4,0.26067159931701767,0.6180091452690819,1757
minilm-l12,trec-dl-2020,raw,0.41000000000000003,0.2615648201027984,0.6158986985578614,1751
minilm-l12,trec-dl-2020,raw,0.42000000000000004,0.2630672027570362,0.6123812873724939,1741
minilm-l12,trec-dl-2020,raw,0.43,0.26237054085155354,0.6113260640168836,1738
minilm-l12,trec-dl-2020,raw,0.44,0.2631275245239469,0.6095673584241997,1733
minilm-l12,trec-dl-2020,raw,0.45,0.26450116009280744,0.606401688357369,1724
minilm-l12,trec-dl-2020,raw,0.46,0.26588921282798833,0.6032360182905382,1715
minilm-l12,trec-dl-2020,raw,0.47000000000000003,0.26608187134502925,0.6014773126978544,1710
minilm-l12,trec-dl-2020,raw,0.48000000000000004,0.26670574443141853,0.6000703482237073,1706
minilm-l12,trec-dl-2020,raw,0.49,0.267962308598351,0.5972564192754133,1698
minilm-l12,trec-dl-2020,raw,0.5,0.26804733727810653,0.5944424903271193,1690
minilm-l12,trec-dl-2020,raw,0.51,0.2692078618225134,0.5905733380232149,1679
minilm-l12,trec-dl-2020,raw,0.52,0.27005988023952093,0.5874076679563841,1670
minilm-l12,trec-dl-2020,raw,0.53,0.2707082833133253,0.5860007034822371,1666
minilm-l12,trec-dl-2020,raw,0.54,0.272178636089318,0.5828350334154062,1657
minilm-l12,trec-dl-2020,raw,0.55,0.27316777710478496,0.5807245867041857,1651
minilm-l12,trec-dl-2020,raw,0.56,0.2748324192565509,0.5772071755188182,1641
minilm-l12,trec-dl-2020,raw,0.5700000000000001,0.2763480392156863,0.5740415054519873,1632
minilm-l12,trec-dl-2020,raw,0.5800000000000001,0.2768569674647023,0.572986282096377,1629
minilm-l12,trec-dl-2020,raw,0.59,0.2778804682686383,0.5708758353851565,1623
minilm-l12,trec-dl-2020,raw,0.6,0.2790841584158416,0.5684136475553992,1616
minilm-l12,trec-dl-2020,raw,0.61,0.27932960893854747,0.5666549419627155,1611
minilm-l12,trec-dl-2020,raw,0.62,0.28080050031269543,0.5624340485402743,1599
minilm-l12,trec-dl-2020,raw,0.63,0.28050314465408804,0.5592683784734436,1590
minilm-l12,trec-dl-2020,raw,0.64,0.2810333963453056,0.5582131551178333,1587
minilm-l12,trec-dl-2020,raw,0.65,0.28058007566204285,0.5578614139992966,1586
minilm-l12,trec-dl-2020,raw,0.66,0.2818239392020266,0.5553992261695392,1579
minilm-l12,trec-dl-2020,raw,0.67,0.2828989192625556,0.5532887794583187,1573
minilm-l12,trec-dl-2020,raw,0.68,0.2839821314613912,0.5511783327470982,1567
minilm-l12,trec-dl-2020,raw,0.6900000000000001,0.28387925497752087,0.5476609215617305,1557
minilm-l12,trec-dl-2020,raw,0.7000000000000001,0.28414948453608246,0.5459022159690468,1552
minilm-l12,trec-dl-2020,raw,0.7100000000000001,0.28460038986354774,0.541329581428069,1539
minilm-l12,trec-dl-2020,raw,0.72,0.2848761408083442,0.5395708758353852,1534
minilm-l12,trec-dl-2020,raw,0.73,0.2856209150326797,0.5381639113612381,1530
minilm-l12,trec-dl-2020,raw,0.74,0.2876892692560895,0.5342947590573338,1519
minilm-l12,trec-dl-2020,raw,0.75,0.28874172185430463,0.531129088990503,1510
minilm-l12,trec-dl-2020,raw,0.76,0.29027962716378164,0.5283151600422089,1502
minilm-l12,trec-dl-2020,raw,0.77,0.2923387096774194,0.5233907843826944,1488
minilm-l12,trec-dl-2020,raw,0.78,0.2938388625592417,0.51952163207879,1477
minilm-l12,trec-dl-2020,raw,0.79,0.2949591280653951,0.5163559620119592,1468
minilm-l12,trec-dl-2020,raw,0.8,0.29637234770704995,0.513893774182202,1461
minilm-l12,trec-dl-2020,raw,0.81,0.2986832986832987,0.5075624340485403,1443
minilm-l12,trec-dl-2020,raw,0.8200000000000001,0.3011204481792717,0.5022863172704889,1428
minilm-l12,trec-dl-2020,raw,0.8300000000000001,0.3028169014084507,0.49947238832219487,1420
minilm-l12,trec-dl-2020,raw,0.8400000000000001,0.3029871977240398,0.4945480126626803,1406
minilm-l12,trec-dl-2020,raw,0.85,0.3044412607449857,0.4910306014773127,1396
minilm-l12,trec-dl-2020,raw,0.86,0.3029645697758496,0.48645796693633486,1383
